index,placeID,hours,days
1143,132793,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;
1144,132793,10:00-23:00;,Sat;
1145,132793,10:00-23:00;,Sun;
1146,132792,09:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1147,132792,09:00-23:00;,Sat;
1148,132792,09:00-23:00;,Sun;
1149,132791,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1150,132791,09:00-23:30;,Sat;
1151,132791,09:00-23:30;,Sun;
1152,132790,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1153,132790,14:00-23:30;,Sat;
1154,132790,14:00-23:30;,Sun;
1155,132789,11:00-19:00;,Mon;Tue;Wed;Thu;Fri;
1156,132789,11:00-19:00;,Sat;
1157,132789,11:00-19:00;,Sun;
1158,132788,14:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1159,132788,14:00-23:00;,Sat;
1160,132788,14:00-23:00;,Sun;
1161,132787,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1162,132787,14:00-23:30;,Sat;
1163,132787,14:00-23:30;,Sun;
1164,132786,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1165,132786,09:00-23:30;,Sat;
1166,132786,09:00-23:30;,Sun;
1167,132785,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1168,132785,14:00-23:30;,Sat;
1169,132785,14:00-23:30;,Sun;
1170,132784,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1171,132784,14:00-23:30;,Sat;
1172,132784,14:00-23:30;,Sun;
1173,132783,11:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1174,132783,11:00-23:30;,Sat;
1175,132783,11:00-23:30;,Sun;
1176,132782,09:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1177,132782,10:00-18:00;,Sat;
1178,132782,10:00-18:00;,Sun;
1179,132781,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1180,132781,00:00-23:30;,Sat;
1181,132781,00:00-23:30;,Sun;
1182,132780,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1183,132780,00:00-23:30;,Sat;
1184,132780,00:00-23:30;,Sun;
1185,132779,07:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1186,132779,07:00-20:00;,Sat;
1187,132779,00:00-23:30;,Sun;
1188,132778,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1189,132778,00:00-23:30;,Sat;
1190,132778,00:00-23:30;,Sun;
1191,132777,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1192,132777,00:00-23:30;,Sat;
1193,132777,00:00-23:30;,Sun;
1194,132776,13:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1195,132776,13:00-17:00;,Sat;
1196,132776,00:00-23:30;,Sun;
1197,132775,20:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1198,132775,20:00-23:30;,Sat;
1199,132775,20:00-23:30;,Sun;
1200,132774,07:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1201,132774,07:00-22:00;,Sat;
1202,132774,07:00-22:00;,Sun;
1203,132773,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1204,132773,10:00-13:00;,Sat;
1205,132773,10:00-13:00;,Sun;
1206,132772,17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1207,132772,12:00-23:00;,Sat;
1208,132772,00:00-23:30;,Sun;
1209,132771,10:30-19:30;,Mon;Tue;Wed;Thu;Fri;
1210,132771,10:00-19:00;,Sat;
1211,132771,09:00-20:00;,Sun;
1212,132770,12:00-18:30;,Mon;Tue;Wed;Thu;Fri;
1213,132770,00:00-23:30;,Sat;
1214,132770,00:00-23:30;,Sun;
1215,132769,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1216,132769,16:30-22:30;,Sat;
1217,132769,07:00-13:30;,Sun;
1218,132768,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;
1219,132768,10:00-18:00;,Sat;
1220,132768,10:00-19:00;,Sun;
1221,132767,14:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1222,132767,14:00-23:30;,Sat;
1223,132767,12:30-23:30;,Sun;
1224,132766,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1225,132766,00:00-23:30;,Sat;
1226,132766,00:00-23:30;,Sun;
1227,132762,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1228,132762,19:00-23:30;,Sat;
1229,132762,19:00-23:30;,Sun;
1230,132761,11:00-19:00;,Mon;Tue;Wed;Thu;Fri;
1231,132761,10:00-21:00;,Sat;
1232,132761,11:00-21:00;,Sun;
1233,132760,06:00-03:00;,Mon;Tue;Wed;Thu;Fri;
1234,132760,00:00-23:30;,Sat;
1235,132760,00:00-23:30;,Sun;
1236,132759,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1237,132759,12:00-22:00;,Sat;
1238,132759,12:00-22:00;,Sun;
1239,132758,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1240,132758,09:00-22:00;,Sat;
1241,132758,09:00-22:00;,Sun;
1242,132757,17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1243,132757,17:00-23:30;,Sat;
1244,132757,17:00-23:30;,Sun;
1245,132756,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1246,132756,08:00-23:30;,Sat;
1247,132756,08:00-23:30;,Sun;
1248,132755,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1249,132755,00:00-23:30;,Sat;
1250,132755,00:00-23:30;,Sun;
1251,132754,08:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1252,132754,08:00-20:00;,Sat;
1253,132754,08:00-18:00;,Sun;
1254,132753,07:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1255,132753,07:30-23:30;,Sat;
1256,132753,07:30-23:30;,Sun;
1257,132752,07:00-15:00;,Mon;Tue;Wed;Thu;Fri;
1258,132752,07:00-15:00;,Sat;
1259,132752,00:00-00:00;,Sun;
1260,132751,11:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1261,132751,11:00-23:30;,Sat;
1262,132751,11:00-23:30;,Sun;
1263,132750,13:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1264,132750,13:00-21:00;,Sat;
1265,132750,13:00-20:00;,Sun;
1266,132749,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1267,132749,12:00-21:00;,Sat;
1268,132749,12:00-20:00;,Sun;
1269,132748,19:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1270,132748,19:30-23:30;,Sat;
1271,132748,00:00-00:00;,Sun;
1272,132747,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1273,132747,00:00-23:30;,Sat;
1274,132747,00:00-23:30;,Sun;
1275,132746,11:30-22:30;,Mon;Tue;Wed;Thu;Fri;
1276,132746,11:30-22:00;,Sat;
1277,132746,11:30-21:00;,Sun;
1278,132745,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1279,132745,18:00-23:30;,Sat;
1280,132745,18:00-23:30;,Sun;
1281,132744,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1282,132744,19:00-23:30;,Sat;
1283,132744,19:00-23:30;,Sun;
1284,132743,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1285,132743,00:00-23:30;,Sat;
1286,132743,00:00-23:30;,Sun;
1287,132742,08:00-15:00;,Mon;Tue;Wed;Thu;Fri;
1288,132742,09:00-15:00;,Sat;
1289,132742,09:00-15:00;,Sun;
1290,132741,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1291,132741,19:00-23:30;,Sat;
1292,132741,19:00-23:30;,Sun;
1293,132740,08:30-12:00;,Mon;Tue;Wed;Thu;Fri;
1294,132740,08:30-12:00;,Sat;
1295,132740,08:30-12:00;,Sun;
1296,132739,08:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1297,132739,08:00-17:00;,Sat;
1298,132739,08:00-15:00;,Sun;
1299,132738,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1300,132738,18:00-23:30;,Sat;
1301,132738,18:00-23:30;,Sun;
1302,132737,10:00-16:00;,Mon;Tue;Wed;Thu;Fri;
1303,132737,10:00-16:00;,Sat;
1304,132737,10:00-10:00;,Sun;
1305,132736,10:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1306,132736,10:00-21:00;,Sat;
1307,132736,10:00-21:00;,Sun;
1308,132735,09:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1309,132735,09:00-22:30;,Sat;
1310,132735,09:00-22:30;,Sun;
1311,132734,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1312,132734,09:00-22:00;,Sat;
1313,132734,10:00-22:00;,Sun;
1314,132733,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;
1315,132733,10:30-22:30;,Sat;
1316,132733,09:00-21:00;,Sun;
1317,132732,19:00-01:00;,Mon;Tue;Wed;Thu;Fri;
1318,132732,19:00-01:00;,Sat;
1319,132732,19:00-01:00;,Sun;
1320,132731,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1321,132731,00:00-23:30;,Sat;
1322,132731,00:00-23:30;,Sun;
1323,132730,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1324,132730,00:00-23:30;,Sat;
1325,132730,00:00-23:30;,Sun;
1326,132729,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1327,132729,00:00-23:30;,Sat;
1328,132729,00:00-23:30;,Sun;
1329,132728,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1330,132728,00:00-23:30;,Sat;
1331,132728,00:00-23:30;,Sun;
1332,132727,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1333,132727,00:00-23:30;,Sat;
1334,132727,00:00-23:30;,Sun;
1335,132726,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1336,132726,00:00-23:30;,Sat;
1337,132726,00:00-23:30;,Sun;
1338,132725,08:00-13:00;,Mon;Tue;Wed;Thu;Fri;
1339,132725,09:00-13:00;,Sat;
1340,132725,00:00-23:30;,Sun;
1341,132724,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1342,132724,00:00-23:30;,Sat;
1343,132724,00:00-23:30;,Sun;
1344,132723,06:30-15:00;,Mon;Tue;Wed;Thu;Fri;
1345,132723,00:00-23:30;,Sat;
1346,132723,00:00-23:30;,Sun;
1347,132722,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1348,132722,18:00-23:30;,Sat;
1349,132722,18:00-23:30;,Sun;
1350,132721,09:30-20:00;,Mon;Tue;Wed;Thu;Fri;
1351,132721,09:30-21:00;,Sat;
1352,132721,09:30-20:30;,Sun;
1353,132720,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1354,132720,09:30-23:30;,Sat;
1355,132720,09:30-23:30;,Sun;
1356,132719,20:00-01:00;,Sat;
1357,132719,20:00-01:00;,Mon;Tue;Wed;Thu;Fri;
1358,132719,18:30-01:00;,Sun;
1359,132718,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1360,132718,19:00-23:30;,Sat;
1361,132718,19:00-23:30;,Sun;
1362,132717,09:30-21:30;,Mon;Tue;Wed;Thu;Fri;
1363,132717,09:30-21:30;,Sat;
1364,132717,09:30-21:30;,Sun;
1365,132716,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1366,132716,09:00-20:30;,Sat;
1367,132716,09:00-22:00;,Sun;
1368,132715,09:00-16:00;,Mon;Tue;Wed;Thu;Fri;
1369,132715,09:00-16:00;,Sat;
1370,132715,09:00-16:00;,Sun;
1371,132714,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1372,132714,19:00-23:30;,Sat;
1373,132714,19:00-23:30;,Sun;
1374,132713,06:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1375,132713,06:00-23:30;,Sat;
1376,132713,07:00-23:30;,Sun;
1377,132712,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1378,132712,09:00-21:00;,Sat;
1379,132712,00:00-00:00;,Sun;
1380,132711,20:30-20:30;,Mon;Tue;Wed;Thu;Fri;
1381,132711,01:00-01:00;,Sat;
1382,132711,00:00-00:00;,Sun;
1383,132710,20:00-03:00;,Mon;Tue;Wed;Thu;Fri;
1384,132710,20:00-03:00;,Sat;
1385,132710,00:00-00:00;,Sun;
1386,132709,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1387,132709,09:00-17:00;,Sat;
1388,132709,00:00-00:00;,Sun;
1389,132708,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1390,132708,09:00-17:00;,Sat;
1391,132708,00:00-00:00;,Sun;
1392,132707,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1393,132707,09:00-17:00;,Sat;
1394,132707,00:00-00:00;,Sun;
1395,132706,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1396,132706,09:00-20:00;,Sat;
1397,132706,09:00-20:00;,Sun;
1398,132705,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1399,132705,09:00-17:00;,Sat;
1400,132705,00:00-00:00;,Sun;
1401,132704,09:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1402,132704,09:00-18:00;,Sat;
1403,132704,09:00-18:00;,Sun;
1404,132703,09:00-17:30;,Mon;Tue;Wed;Thu;Fri;
1405,132703,09:00-17:30;,Sat;
1406,132703,00:00-00:00;,Sun;
1407,132702,12:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1408,132702,12:00-23:00;,Sat;
1409,132702,12:00-23:00;,Sun;
1410,132701,09:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1411,132701,09:00-23:00;,Sat;
1412,132701,00:00-00:00;,Sun;
1413,132700,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1414,132700,09:00-20:00;,Sat;
1415,132700,09:00-18:00;,Sun;
1416,132699,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1417,132699,09:00-20:00;,Sat;
1418,132699,09:00-18:00;,Sun;
1419,132698,09:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1420,132698,09:00-18:00;,Sat;
1421,132698,00:00-00:00;,Sun;
1422,132697,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1423,132697,09:00-21:00;,Sat;
1424,132697,10:00-20:00;,Sun;
1425,132696,20:00-00:30;,Mon;Tue;Wed;Thu;Fri;
1426,132696,19:00-01:00;,Sat;
1427,132696,19:00-00:30;,Sun;
1428,132695,19:00-02:00;,Mon;Tue;Wed;Thu;Fri;
1429,132695,19:00-02:00;,Sat;
1430,132695,19:00-02:00;,Sun;
1431,132694,18:00-02:00;,Mon;Tue;Wed;Thu;Fri;
1432,132694,18:00-02:00;,Sat;
1433,132694,18:00-01:00;,Sun;
1434,132693,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1435,132693,00:00-23:30;,Sat;
1436,132693,00:00-23:30;,Sun;
1437,132692,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1438,132692,00:00-23:30;,Sat;
1439,132692,00:00-23:30;,Sun;
1440,132691,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1441,132691,00:00-23:30;,Sat;
1442,132691,00:00-23:30;,Sun;
1443,132690,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1444,132690,00:00-23:30;,Sat;
1445,132690,00:00-23:30;,Sun;
1446,132689,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1447,132689,00:00-23:30;,Sat;
1448,132689,00:00-23:30;,Sun;
1449,132688,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1450,132688,00:00-23:30;,Sat;
1451,132688,00:00-23:30;,Sun;
1452,132687,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1453,132687,00:00-23:30;,Sat;
1454,132687,00:00-23:30;,Sun;
1455,132686,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1456,132686,00:00-23:30;,Sat;
1457,132686,00:00-23:30;,Sun;
1458,132685,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1459,132685,00:00-23:30;,Sat;
1460,132685,00:00-23:30;,Sun;
1461,132684,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1462,132684,00:00-23:30;,Sat;
1463,132684,00:00-23:30;,Sun;
1464,132683,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1465,132683,00:00-23:30;,Sat;
1466,132683,00:00-23:30;,Sun;
1467,132682,10:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1468,132682,00:00-23:30;,Sat;
1469,132682,00:00-23:30;,Sun;
1470,132681,09:30-17:00;,Mon;Tue;Wed;Thu;Fri;
1471,132681,00:00-23:30;,Sat;
1472,132681,00:00-23:30;,Sun;
1473,132680,10:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1474,132680,00:00-23:30;,Sat;
1475,132680,00:00-23:30;,Sun;
1476,132679,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1477,132679,00:00-23:30;,Sat;
1478,132679,00:00-23:30;,Sun;
1479,132678,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1480,132678,00:00-23:30;,Sat;
1481,132678,00:00-23:30;,Sun;
1482,132677,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1483,132677,00:00-23:30;,Sat;
1484,132677,00:00-23:30;,Sun;
1485,132676,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1486,132676,00:00-23:30;,Sat;
1487,132676,00:00-23:30;,Sun;
1488,132675,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1489,132675,00:00-23:30;,Sat;
1490,132675,00:00-23:30;,Sun;
1491,132674,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1492,132674,00:00-23:30;,Sat;
1493,132674,00:00-23:30;,Sun;
1494,132673,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1495,132673,00:00-23:30;,Sat;
1496,132673,00:00-23:30;,Sun;
1497,132672,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1498,132672,00:00-23:30;,Sat;
1499,132672,00:00-23:30;,Sun;
1500,132671,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1501,132671,00:00-23:30;,Sat;
1502,132671,00:00-23:30;,Sun;
1503,132670,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1504,132670,00:00-23:30;,Sat;
1505,132670,00:00-23:30;,Sun;
1506,132669,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1507,132669,00:00-23:30;,Sat;
1508,132669,00:00-23:30;,Sun;
1509,132668,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1510,132668,00:00-23:30;,Sat;
1511,132668,00:00-23:30;,Sun;
1512,132667,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1513,132667,00:00-23:30;,Sat;
1514,132667,00:00-23:30;,Sun;
1515,132666,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1516,132666,00:00-23:30;,Sat;
1517,132666,00:00-23:30;,Sun;
1518,132665,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1519,132665,00:00-23:30;,Sat;
1520,132665,00:00-23:30;,Sun;
1521,132664,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1522,132664,00:00-23:30;,Sat;
1523,132664,00:00-23:30;,Sun;
1524,132663,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1525,132663,00:00-23:30;,Sat;
1526,132663,00:00-23:30;,Sun;
1527,132662,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1528,132662,00:00-23:30;,Sat;
1529,132662,00:00-23:30;,Sun;
1530,132661,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1531,132661,00:00-23:30;,Sat;
1532,132661,00:00-23:30;,Sun;
1533,132660,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1534,132660,00:00-23:30;,Sat;
1535,132660,00:00-23:30;,Sun;
1536,132659,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1537,132659,00:00-23:30;,Sat;
1538,132659,00:00-23:30;,Sun;
1539,132658,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1540,132658,00:00-23:30;,Sat;
1541,132658,00:00-23:30;,Sun;
1542,132657,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1543,132657,00:00-23:30;,Sat;
1544,132657,00:00-23:30;,Sun;
1545,132656,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1546,132656,00:00-23:30;,Sat;
1547,132656,00:00-23:30;,Sun;
1548,132655,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1549,132655,00:00-23:30;,Sat;
1550,132655,00:00-23:30;,Sun;
1551,132654,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1552,132654,00:00-23:30;,Sat;
1553,132654,00:00-23:30;,Sun;
1554,132653,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1555,132653,00:00-23:30;,Sat;
1556,132653,00:00-23:30;,Sun;
1557,132652,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1558,132652,00:00-23:30;,Sat;
1559,132652,00:00-23:30;,Sun;
1560,132651,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1561,132651,00:00-23:30;,Sat;
1562,132651,00:00-23:30;,Sun;
1563,132650,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1564,132650,00:00-23:30;,Sat;
1565,132650,00:00-23:30;,Sun;
1566,132649,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1567,132649,00:00-23:30;,Sat;
1568,132649,00:00-23:30;,Sun;
1569,132648,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1570,132648,00:00-23:30;,Sat;
1571,132648,00:00-23:30;,Sun;
1572,132647,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1573,132647,00:00-23:30;,Sat;
1574,132647,00:00-23:30;,Sun;
1575,132646,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1576,132646,00:00-23:30;,Sat;
1577,132646,00:00-23:30;,Sun;
1578,132645,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1579,132645,00:00-23:30;,Sat;
1580,132645,00:00-23:30;,Sun;
1581,132644,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1582,132644,00:00-23:30;,Sat;
1583,132644,00:00-23:30;,Sun;
1584,132643,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1585,132643,00:00-23:30;,Sat;
1586,132643,00:00-23:30;,Sun;
1587,132642,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1588,132642,00:00-23:30;,Sat;
1589,132642,00:00-23:30;,Sun;
1590,132641,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1591,132641,00:00-23:30;,Sat;
1592,132641,00:00-23:30;,Sun;
1593,132640,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1594,132640,00:00-23:30;,Sat;
1595,132640,00:00-23:30;,Sun;
1596,132639,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1597,132639,00:00-23:30;,Sat;
1598,132639,00:00-23:30;,Sun;
1599,132638,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1600,132638,00:00-23:30;,Sat;
1601,132638,00:00-23:30;,Sun;
1602,132637,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1603,132637,00:00-23:30;,Sat;
1604,132637,00:00-23:30;,Sun;
1605,132636,00:00-23:30;,Sat;
1606,132636,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1607,132636,00:00-23:30;,Sun;
1608,132635,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1609,132635,00:00-23:30;,Sat;
1610,132635,00:00-23:30;,Sun;
1611,132634,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1612,132634,00:00-23:30;,Sat;
1613,132634,00:00-23:30;,Sun;
1614,132633,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1615,132633,00:00-23:30;,Sat;
1616,132633,00:00-23:30;,Sun;
1617,132632,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1618,132632,00:00-23:30;,Sat;
1619,132632,00:00-23:30;,Sun;
1620,132631,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1621,132631,00:00-23:30;,Sat;
1622,132631,00:00-23:30;,Sun;
1623,132630,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1624,132630,00:00-23:30;,Sat;
1625,132630,00:00-23:30;,Sun;
1626,132629,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1627,132629,00:00-23:30;,Sat;
1628,132629,00:00-23:30;,Sun;
1629,132628,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1630,132628,00:00-23:30;,Sat;
1631,132628,00:00-23:30;,Sun;
1632,132626,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1633,132626,00:00-23:30;,Sat;
1634,132626,00:00-23:30;,Sun;
1635,132625,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1636,132625,00:00-23:30;,Sat;
1637,132625,00:00-23:30;,Sun;
1638,132624,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1639,132624,00:00-23:30;,Sat;
1640,132624,00:00-23:30;,Sun;
1641,132623,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1642,132623,00:00-23:30;,Sat;
1643,132623,00:00-23:30;,Sun;
1644,132622,04:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1645,132622,00:00-23:30;,Sat;
1646,132622,00:00-23:30;,Sun;
1647,132621,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1648,132621,00:00-23:30;,Sat;
1649,132621,00:00-23:30;,Sun;
1650,132620,06:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1651,132620,00:00-23:30;,Sat;
1652,132620,00:00-23:30;,Sun;
1653,132619,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1654,132619,00:00-23:30;,Sat;
1655,132619,00:00-23:30;,Sun;
1656,132618,04:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1657,132618,00:00-23:30;,Sat;
1658,132618,00:00-23:30;,Sun;
1659,132617,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1660,132617,00:00-23:30;,Sat;
1661,132617,00:00-23:30;,Sun;
1662,132616,06:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1663,132616,00:00-23:30;,Sat;
1664,132616,00:00-23:30;,Sun;
1665,132615,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1666,132615,00:00-23:30;,Sat;
1667,132615,00:00-23:30;,Sun;
1668,132614,03:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1669,132614,00:00-23:30;,Sat;
1670,132614,00:00-23:30;,Sun;
1671,132613,08:00-16:00;,Mon;Tue;Wed;Thu;Fri;
1672,132613,07:00-16:00;,Sat;
1673,132613,07:00-16:00;,Sun;
1674,132612,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1675,132612,09:00-20:00;,Sat;
1676,132612,10:00-20:00;,Sun;
1677,132611,08:00-16:00;,Mon;Tue;Wed;Thu;Fri;
1678,132611,09:00-16:00;,Sat;
1679,132611,00:00-23:30;,Sun;
1680,132610,08:00-16:00;,Mon;Tue;Wed;Thu;Fri;
1681,132610,09:00-16:00;,Sat;
1682,132610,00:00-23:30;,Sun;
1683,132609,12:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1684,132609,10:00-18:00;,Sat;
1685,132609,00:00-23:30;,Sun;
1686,132608,19:00-02:00;,Mon;Tue;Wed;Thu;Fri;
1687,132608,19:00-02:00;,Sat;
1688,132608,19:00-02:00;,Sun;
1689,132607,20:00-03:00;,Mon;Tue;Wed;Thu;Fri;
1690,132607,20:00-02:00;,Sat;
1691,132607,20:00-20:00;,Sun;
1692,132598,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1693,132598,00:00-23:30;,Sat;
1694,132598,00:00-23:30;,Sun;
